gate_length_nm,gate_drain_spacing_um,barrier_thickness_nm,al_fraction,vth_V,gm_max_S_per_mm,ss_mV_per_dec,dibl_mV_per_V,ion_A_per_mm,ioff_A_per_mm,ion_ioff_ratio,ron_sp_ohm_mm,breakdown_V,baliga_fom_V2_per_ohm_mm
150.0,4.0,20.0,0.2,-5.085927414063414,0.42523086210675837,66.03465227266665,81.99999999999993,1.3252025830080216,1e-06,1325202.5830080216,1.997020398604268,1320.0,872499.850886739
150.0,4.0,20.0,0.25,-6.475999401407721,0.4242908839240071,66.03465227266665,81.99999999999993,1.3222732058523101,1e-06,1322273.2058523102,1.5612165409746046,1320.0,1116052.7410965618
150.0,4.0,20.0,0.3,-7.871205399774549,0.4233507981257671,66.03465227266666,81.99999999999993,1.3193434936170858,1e-06,1319343.493617086,1.2874053072865854,1320.0,1353419.929324658
150.0,4.0,25.0,0.2,-6.527080441883759,0.34303542850569035,67.62202372152885,101.99999999999991,1.0368891027229499,1e-06,1036889.1027229499,1.9458594369900437,1320.0,895439.8076642343
150.0,4.0,25.0,0.25,-8.253011450531558,0.3422733842964222,67.62202372152882,102.00000000000009,1.0345856809379028,1e-06,1034585.6809379029,1.53875882146796,1320.0,1132341.1932337573
150.0,4.0,25.0,0.3,-9.98447500947566,0.3415112697364953,67.62202372152882,102.00000000000009,1.0322820462873072,1e-06,1032282.0462873073,1.279860448664162,1320.0,1361398.4257569704
150.0,6.0,15.0,0.2,-3.64477438624307,0.5420456196867566,64.44728082380446,61.999999999999964,1.6198855737954942,1e-06,1619885.5737954944,2.929013473507876,1980.0,1338471.138988927
150.0,6.0,15.0,0.25,-4.698987352283888,0.5501308675164037,64.44728082380448,62.00000000000014,1.789553415419032,1e-06,1789553.415419032,2.2442272638734244,1980.0,1746881.9059053694
150.0,6.0,15.0,0.3,-5.757935790073439,0.5558166027235819,64.44728082380448,61.999999999999964,1.7856202243922792,1e-06,1785620.2243922793,1.8233270153052654,1980.0,2150135.421178761
150.0,6.0,20.0,0.2,-5.085927414063414,0.42180875358480846,66.03465227266665,81.99999999999993,1.3252025830066676,1e-06,1325202.5830066677,2.7642681448546416,1980.0,1418241.572293687
150.0,6.0,20.0,0.25,-6.475999401407721,0.4242908838801977,66.03465227266665,81.99999999999993,1.3222732058531868,1e-06,1322273.2058531868,2.1536179287197124,1980.0,1820378.6046351353
150.0,6.0,20.0,0.3,-7.871205399774549,0.42335079810426207,66.03465227266666,81.99999999999993,1.3193434936160102,1e-06,1319343.4936160103,1.7697579441448728,1980.0,2215218.1957823015
150.0,6.0,25.0,0.2,-6.527080441883759,0.3430354284705296,67.62202372152885,101.99999999999991,1.0368891027218943,1e-06,1036889.1027218943,2.683389524529513,1980.0,1460988.039255082
150.0,6.0,25.0,0.25,-8.253011450531558,0.3422733842964111,67.62202372152882,102.00000000000009,1.0345856809379024,1e-06,1034585.6809379024,2.1126267657240416,1980.0,1855699.2951172786
150.0,6.0,25.0,0.3,-9.98447500947566,0.3415112697806045,67.62202372152882,102.00000000000009,1.0322820462884101,1e-06,1032282.0462884102,1.749351558103404,1980.0,2241058.969444874
150.0,8.0,15.0,0.2,-3.64477438624307,0.5317984615434395,64.44728082380446,61.999999999999964,1.3066462422073044,1e-06,1306646.2422073046,3.749554622328261,2640.0,1858780.7625195424
150.0,8.0,15.0,0.25,-4.698987352283888,0.5415758477804474,64.44728082380448,62.00000000000014,1.6442577760958144,1e-06,1644257.7760958145,2.868945538388534,2640.0,2429324.6095967283
150.0,8.0,15.0,0.3,-5.757935790073439,0.5478492633131623,64.44728082380448,61.999999999999964,1.7856202243919939,1e-06,1785620.2243919938,2.327617651084961,2640.0,2994306.2155209617
150.0,8.0,20.0,0.2,-5.085927414063414,0.4152950784577961,66.03465227266665,81.99999999999993,1.291224747703286,1e-06,1291224.7477032861,3.5318010443203485,2640.0,1973384.0928577033
150.0,8.0,20.0,0.25,-6.475999401407721,0.42124548717994575,66.03465227266665,81.99999999999993,1.322273205853673,1e-06,1322273.2058536732,2.7463870895856943,2640.0,2537734.0384495463
150.0,8.0,20.0,0.3,-7.871205399774549,0.42335079813410487,66.03465227266666,81.99999999999993,1.3193434936154125,1e-06,1319343.4936154126,2.252559998964242,2640.0,3094079.6263827453
150.0,8.0,25.0,0.2,-6.527080441883759,0.34078635419580566,67.62202372152885,101.99999999999991,1.0368891027226763,1e-06,1036889.1027226764,3.4213962738493806,2640.0,2037063.0707908527
150.0,8.0,25.0,0.25,-8.253011450531558,0.3422733843315663,67.62202372152882,102.00000000000009,1.0345856809379026,1e-06,1034585.6809379027,2.687102556263557,2640.0,2593723.1103271693
150.0,8.0,25.0,0.3,-9.98447500947566,0.3415112697622192,67.62202372152882,102.00000000000009,1.032282046286878,1e-06,1032282.0462868781,2.219578909407454,2640.0,3140055.0665083705
200.0,1.0,15.0,0.2,-3.56727438624307,0.5480265945642845,63.217067950936276,46.50000000000002,1.7637264608773995,1e-06,1763726.4608773997,0.8970240623326918,330.0,121401.4256393612
200.0,1.0,15.0,0.25,-4.6214873522838875,0.5468249293398971,63.217067950936276,46.50000000000002,1.7598591142013513,1e-06,1759859.1142013513,0.7025192735953135,330.0,155013.5406857633
200.0,1.0,15.0,0.3,-5.68043579007344,0.5456230837726691,63.217067950936276,46.50000000000002,1.755991187147929,1e-06,1755991.187147929,0.583386872079945,330.0,186668.58171103444
200.0,1.0,20.0,0.2,-4.983427414063414,0.41721639160303836,64.40759653758293,61.50000000000004,1.3136485802058977,1e-06,1313648.5802058978,0.8719998477671789,330.0,124885.34290326614
200.0,1.0,20.0,0.25,-6.373499401407721,0.41629412955797174,64.40759653758293,61.50000000000004,1.310744743322543,1e-06,1310744.743322543,0.6994479812214351,330.0,155694.20875277906
200.0,1.0,20.0,0.3,-7.768705399774549,0.4153717619108447,64.40759653758292,61.50000000000004,1.3078405742769272,1e-06,1307840.5742769274,0.5916258543918111,330.0,184069.034832747
200.0,1.0,25.0,0.2,-6.399580441883759,0.3366489853638866,65.59812512422955,76.50000000000007,1.0365194825468511,1e-06,1036519.4825468512,0.8726371678652787,330.0,124794.1343896693
200.0,1.0,25.0,0.25,-8.125511450531556,0.3359011285181191,65.59812512422957,76.49999999999989,1.0342168818652357,1e-06,1034216.8818652357,0.7124227269239746,330.0,152858.68331320255
200.0,1.0,25.0,0.3,-9.85697500947566,0.3351532024623472,65.59812512422957,76.50000000000007,1.0319140683931554,1e-06,1031914.0683931554,0.611344701604617,330.0,178131.9110383496
200.0,2.0,15.0,0.2,-3.56727438624307,0.548026594527364,63.217067950936276,46.50000000000002,1.7637264608783225,1e-06,1763726.4608783226,1.3062041448589172,660.0,333485.391019831
